Date,XLK,XLF,XLV,XLE,XLI,XLP,XLY,XLU,XLRE,XLB,XLC,SPY,IWM,MDY,VTV,VUG,MTUM,QUAL,SIZE,USMV,EFA,EEM,VGK,EWJ,FXI,EWY,INDA,EWZ,EWG,EWU,AGG,TLT,IEF,SHY,LQD,HYG,MUB,TIP,EMB,BND,GLD,SLV,USO,UNG,DBA,VNQ,GSG,PDBC,IAU,GDX,VXX,VIXY,SVXY
2018-07-05,0.014149784930127307,0.002266128244158505,0.010367450502895004,-0.0010621525289509215,0.004891082883347275,0.013826545509273647,0.0049588029701586045,0.005335224537922789,0.013145632557373998,0.00867157304193178,0.015234507692316601,0.008158198857666665,0.011396738636233472,0.00893286073729782,0.0070302873709930935,0.009908999141330588,0.006772330927809822,0.00815923603534685,0.007506920751769286,0.007884248872672917,0.009915737186419138,-0.0025625579763065565,0.013407059133109245,-0.0015811251158802664,-0.0030894526766126473,-0.002281743225776789,-0.009343037860408132,-0.007987748481017243,0.017039841643649467,0.010730911382542008,0.0009415977142783749,0.0028689497452747403,9.743726747779569e-05,-0.00011992299545482421,0.003139683120975123,0.0037738680161620852,-0.000642744719310806,0.001152574886625457,0.006375576552471562,0.0013905816134500704,0.003371272825408722,0.004657395192428027,-0.009383400979011913,-0.02047787707545201,-0.00056595787901359,0.011886107794465195,-0.00169879314296284,0.008328658779338083,0.0033305546287030197,0.009345845077225912,-0.041865441462239916,-0.036881247723646426,0.01417325258890667
2018-07-06,0.01167444201045531,0.004898223397294288,0.014388454769160619,0.006116102623045405,0.0034766175807183775,0.0030732133381963234,0.007858113381531862,0.007771447156421418,0.004224590876444889,0.004986223328497186,0.01580644169280343,0.008458303634131026,0.008451187316844244,0.0072391418452195655,0.005929162856120662,0.011005080884113339,0.009089864676929738,0.0085692013143146,0.007451290517917153,0.005215183772334875,0.005355455067478587,0.013778959946119329,0.005115603624956444,0.006510593170567569,0.009296651604068895,0.008690506383733698,0.013994551121345955,0.027562793988572087,0.0068987755651248595,0.0028693130760877317,0.00103433142448206,0.0032693434047623704,0.0008780854665735305,0.000239336921630251,0.0013911333737606224,0.0025851115364941,0.0006431581057870783,0.0014185674797051462,0.00857094265111491,0.001135756176360747,-0.0015959885471287238,-0.0013245335932716706,0.012178640624345594,0.008710834970141912,0.01415629222340753,0.0053276219757003584,0.0028361399199865467,0.0033040482793540438,-0.0016597889997587156,-0.003086314911764032,-0.049640436297561985,-0.050050466251578385,0.02795028365516994
2018-07-09,0.007598989121811117,0.022871996383317716,0.007324476193067753,0.014933156086129662,0.018569491139778682,-0.0038298579505553487,0.011967572838662788,-0.030844717804777266,-0.009314743225879218,0.008896386680168789,0.005711923162548205,0.009004114088313475,0.006300081929093704,0.010006210082492695,0.009506581573620387,0.008786875548691953,0.011440492362119414,0.008024738126175546,0.003991587306915179,0.0012972124554571085,0.009618508820550042,0.017968175662554042,0.006669201726088758,0.01381127185961395,0.02102036892571202,0.014510215046032782,0.012301246904860008,0.010849844994065272,0.0055466178580081404,0.008583954110872538,-0.0009397399395136841,-0.006435864359512933,-0.002533633131157065,-0.0005996509420681528,0.0006945574143961686,0.0015236301712009404,-0.000642744719310806,-0.0020356153905777274,0.002770845229827623,-0.0008827546955715304,0.0024398528860691826,0.005968179910028182,0.004679123973644783,-0.008635611582778147,-0.010608625121395043,-0.007949478054326331,0.0045248824844552615,0.006586131248927263,0.002493822719154659,-0.0026537331356629723,-0.054852380158957326,-0.05374816953875072,0.02492446596758402
2018-07-10,0.002374425337940078,-0.0036657995954525457,0.0038087001836268897,0.007422077956048545,0.0031298240333710314,0.011918605479694033,0.002150116491210996,0.009508934787783252,0.004852733455556146,0.008478787390495901,-0.0004110983916566502,0.003598425660326976,-0.004548163987940224,-0.00013666510987275782,0.004425799863234436,0.002209998591565121,0.002493637975870655,0.003746278577121176,0.004209342231344726,0.0055512249018783155,-0.000439864404063961,-0.0022629797968465315,0.002789578304307261,-0.0037937489233945687,-0.00462661406048237,-0.0014899510925986403,0.0071132646591882676,0.0044722528110783255,0.003569078543128379,0.0014181285959322665,-0.0007523396923085901,-8.242665294222462e-05,-0.000781777201276479,-0.00012062626228492856,-0.001127807984976803,0.000117008764154658,0.0004594948435403534,-0.0015068453281947836,0.0017505023705453038,-0.0006305845754774886,-0.001846422307055895,-0.0032959914623202913,0.002661341487936175,-0.016550486756055083,-0.005643307436825951,0.0020639077935875605,-0.0005630759432971866,-0.0005450844886017991,-0.001658412692186917,0.0022172979465722165,-0.021243800382808598,-0.018684603460232596,0.010316900992720868
2018-07-11,-0.003901178364001834,-0.004782807003756773,-0.007933267292282498,-0.021197048887032777,-0.01641192417768389,-0.0032294708424314145,-0.00232467930805047,0.009035416055658274,-0.0030184124482823815,-0.016815003937634354,-0.001351936665291209,-0.007314578092890045,-0.008484218399268051,-0.008841201230172402,-0.008437860414694631,-0.0047994025629573,-0.005241468403042626,-0.007231367350758244,-0.004890530229405554,-0.002024254830765848,-0.016715615367513204,-0.01950562494746677,-0.01860241740720281,-0.013848135992671207,-0.02021840781568751,-0.020292397008063623,-0.006474561501491727,-0.02819815850983276,-0.020368816433841808,-0.01926332594227509,0.00037685189871039526,0.003854492837807477,0.002053195718765277,0.00036084625495824696,0.001997698139759807,-0.001521002070085764,0.001467874069580155,0.0010654869749879836,-0.004138142910856235,0.0005046665229313518,-0.010846724226159843,-0.01719578246360698,-0.05043127343051912,0.014171820013527237,-0.019296260878839733,-0.0032713167457739667,-0.04056334159743613,-0.03382450432887918,-0.01162793552876451,-0.02654880035196483,0.03302922953197185,0.03351099614788211,-0.01750545371629353
2018-07-12,0.01580616034379778,0.0018483628988432699,0.011126545601010118,0.0017167808010949415,0.011721744323674566,-0.0013341736269486537,0.006631101309954257,0.0007616642102745708,0.002422143925188802,0.0023943617535833184,0.015694953978342197,0.009066314055889091,0.00484700793127657,0.0030378328397726584,0.005956886269996131,0.011274417149660598,0.013932279154706517,0.00810647431768885,0.005031659599258109,0.00645416586742531,0.007754223076591238,0.013647963816871611,0.009565938721992184,0.0010533352899932957,0.018500800479978263,0.003807472825639646,0.01421810298966597,0.020158721123623824,0.007921205453744973,0.011265032938129638,0.0012229783491901625,-8.173463371685674e-05,-0.000390392874544343,-0.00012027455733742975,0.002166869094356816,0.0031638113785332767,0.00018322582292840117,-0.0007984568120764646,0.0019390973811197476,0.0007572745756074806,0.004165231777556899,0.009421288462805988,0.00559049066108952,-0.008296966690945817,0.0069443411622862605,0.0030388157170027075,0.005284800291198266,0.0033880019434870956,0.004201696835099522,0.006363796136207522,-0.025578567255935214,-0.035003685385576744,0.01781735459245848
2018-07-13,-0.0011014632985595352,-0.0044279189848948075,0.0018339354883543102,0.00527287754553063,0.00517893300694694,0.006488525049374472,0.0022252502623725245,0.00019052205689740198,-0.003322391368418498,-0.0005119651764049493,-0.0015450138973869265,0.0007874206040501264,-0.0029774717781028137,-0.00035792175473625676,0.0005637039434143176,0.001675946901706249,-0.0014973013567260995,0.0011654711789121919,0.0,0.00036616065419847743,0.0031076972169292727,0.000684759413752456,0.0015792726325809525,0.009293295021130854,-0.0009313207075520857,0.004399965779137371,-0.00408881156143337,0.019460994708323076,0.0029467453802130006,0.0011426656472863783,0.0009396511088439752,0.0025323749896963843,0.0016596852197487966,0.00024068564313894925,0.0007788350796160692,0.0,0.0009160452814973574,0.001952915700662805,0.005161052986824011,0.0008826792889367052,-0.004401901762097649,-0.007999992370605447,0.0055594108267813525,-0.013210006567796917,-0.0022986525087412835,-0.003029609292667823,0.0035046415304422762,0.002251006612847606,-0.004184116446269481,-0.008130110880498753,-0.00846874713897705,-0.010309208676500758,0.004376398209318122
2018-07-16,-0.0023437690515909493,0.017790775743368625,-0.006063951272585966,-0.011539636822022192,-0.004067948019127909,-0.004740274127317146,0.00248711286086567,-0.0009514253088255265,-0.0054545015674504205,-0.008023159354984655,-0.0029018483446953125,-0.0008942143834202998,-0.003882532370001801,-0.0052604449699277245,0.0009395527090365619,-0.0030241173905223295,0.0006174517477375296,-0.004539878919495477,-0.003259641411538561,-0.00293043667477233,-0.0004425123018074739,-0.005473303551129738,0.000875840627305946,0.00034738767173103646,-0.011421885049210156,-0.0004532560065565461,-0.009970739409483231,-0.0046991063411296885,0.005223711072431136,-0.006276739860148095,-0.001126894091758035,-0.004155836033364446,-0.0016569352288394734,-0.00024062772749966488,-0.001642309634983019,-0.0007007565121555093,-0.0006407119715626797,-0.002658287194122755,-0.002567076433889981,-0.0013859633899701018,-0.0005101399394812356,-0.0020161110712678676,-0.03662755196025547,0.0,-0.001728069310784397,-0.005349389634679458,-0.02328286446012262,-0.021336377819162977,0.0008403553951601417,-0.004098422716256822,-0.015411778468391035,-0.006558688761454934,0.0029048627830998708
2018-07-17,0.007461777880781728,0.0010928266995995362,0.005525339176234434,-0.003979700762915095,0.0039486783580706675,0.008573273658372571,0.0009744747765774164,-0.0007623947358328387,-0.006703200248551422,0.013078489129159543,0.00019383979664278073,0.004045341701407912,0.004437141349875606,0.00456837684776179,0.0030032290792187943,0.0058082098043346075,0.005377854300348206,0.006548197794089328,0.004555384093432258,0.0033063907199317732,0.001770694692052821,0.007337969211927975,-0.0008750742017681334,0.00885733537831701,-0.0016505502595048904,0.005138315899123613,0.01806877716943145,0.02744207590790304,0.006495449340518711,-0.004880726532830004,-0.0003757896250733417,-0.0018819783872719986,-0.0005853764174380549,-0.00011985865286401332,-0.0006923159361268416,0.0003501286798841541,0.0001831419397897438,-0.0013322586783025558,-9.203195927709462e-05,-0.0003780046415675642,-0.01080394929383155,-0.012121232360397194,0.0007173765554417955,-0.009370775810018883,0.0,-0.006599286318122677,0.0005959611723851399,0.0017210540108747452,-0.011754776779351328,0.0004571913623037105,-0.016645341279561077,-0.011650485436893177,0.005068768479165708
2018-07-18,-0.0016457917401743183,0.01600554911155183,0.0008012252497873185,0.0006658163238362214,0.010984407213610492,-0.008122489181304426,-0.0006195231916074073,-0.005147463539751818,-0.0036809517063201014,-0.009342322301815975,-0.0029096502567562688,0.002103497744511129,0.002805961572692084,0.00338973407711074,0.0036494677891716343,0.00032055694757127107,0.0025430112905093782,0.002091032380784563,-0.00011635926685105158,0.0,0.00014753837393821634,-0.0011381353576291886,0.000875840627305946,-0.0015493536946666886,-0.004251395402848357,-0.004811221280810463,-0.009310505870534502,-0.012349203712981649,0.0009680588867848616,-0.0005772101217768055,-0.000282169516147901,-0.0040168353028464665,-0.00078163655164043,-0.00012062626228492856,-0.00017313454604728218,0.00046751102070419215,0.0005489893902070886,-0.0016014596900042477,-0.0009191998444647576,-0.0005047738893571019,0.00025798744076199753,-0.002726650418882093,0.010752729337312639,-0.002252303724811222,-0.002885307141084148,-0.004429205758674781,0.0065514411557419105,0.006300149921563136,0.0,-0.0009139648677644052,-0.005208328482694813,-0.008644388794664781,0.0064841607958097125
2018-07-19,-0.0035719854987379396,-0.015037403889376355,-0.005605074500032781,0.00026640263768173966,-0.0004025685099621201,0.0005711514600494905,-0.0023028438135888063,0.009198680475281718,0.009544244691454429,0.0036006661107146343,-0.007003761143639653,-0.0037710017699528198,0.007084026132818,0.004313044767565888,-0.004848177806439202,-0.0025655940701317936,-0.006822561616580014,-0.0018549477170688444,0.002093018208910058,0.00018330354749918065,-0.0020623373482896445,-0.012306358387413119,-0.0028003888134806587,0.00017245065415782967,-0.018026418242165,-0.014050445298684267,-0.00998525840364195,0.00319865784564044,-0.005802662818842341,-0.004330098219881395,0.0015051221978557017,0.0063378140728103105,0.0027371162120695125,0.00048127183184409894,0.00155942465099157,-0.00046729255628430444,0.0011901809068266545,0.001425888858374691,-0.00018364744111698528,0.0018940820478592357,-0.004298856594405098,-0.01435406948081197,0.0021276405786923025,0.013092592348612708,0.0023149249824503393,0.01173956877955562,0.0,-0.0005691839499422091,-0.0033985483408336403,-0.012808725247249964,0.020942451183951105,0.019421359873183386,-0.01145310267385835
2018-07-20,0.00027573572999850526,0.0018173761020703338,-0.001955617370571372,-0.003459709101924058,-0.0010733299086347348,0.006090715299029936,-0.004438398896870699,-0.007026087691021088,-0.008844249477191424,-0.004100488380841094,-0.0033307611263303505,-0.0011432500631204379,-0.0040788232443697,-0.006072060600562534,-0.0008432569102346799,-0.0014146183783504407,0.0008806922342012857,-0.0019741270868627314,-0.002669196023534659,-0.0007322067218402672,0.00472337940873202,0.014305353547378719,0.005792164146820156,0.003102831762242353,0.023912877508357244,0.016395871466502898,0.011569280625442602,0.033333184222913426,-0.002269692305350346,0.008698076245650554,-0.0019723326928381413,-0.012268814688554786,-0.003509051997666268,0.0,-0.0029416124121067755,0.00046751102070419215,-0.0015543468240066804,-0.0024025312051992875,-0.0009211188836203421,-0.002268840013810003,0.006476124823511453,0.011789186920561745,0.0014153930592624153,-0.002673857926159595,0.0069283026613693455,-0.009649410559824378,0.005325452936058461,0.00740339396389067,0.0068201944162324946,0.009267757123527787,0.0021474177495659497,0.0034991984983263613,-0.0014482590264994766
2018-07-23,0.005099817716905264,0.013787972984080854,0.0020748164229424937,-0.004406482031565906,-0.00617967132608821,-0.006242732574701648,-0.0010701601549270023,-0.007076169562607704,-0.002769096271010296,-0.005489803523060943,0.004128025937994773,0.0018590520845047642,0.0012463658415757806,8.244809630375549e-05,0.003187971603851425,0.0001288591849821774,0.001847921435903288,-0.00011655169983371128,-0.0006980456514684708,-0.0016487318656969174,0.0,-0.006596864976093908,-0.001919686571928203,0.004983848878516994,-0.0023588292525417165,-0.020352699459662116,0.0011730895937733798,-0.008976003873568006,0.0009749802007819053,-0.004024009391508709,-0.00348144045440546,-0.012338892582239858,-0.004891435619759021,-0.0006005474307692049,-0.003991150673650079,-0.0003501065099752454,-0.001738750292323954,-0.004726919298449261,-0.0012893674455840554,-0.003158717518381704,-0.004804371742649027,-0.008224803584926388,-0.004240245057237302,-0.012957954381298431,0.002293625722157522,-0.0020966777859684482,0.0017657849940944104,0.003956944814296426,-0.005080475654940408,-0.020661186022935984,0.00937087874497955,-0.003874467169128759,0.0014503595227699506
2018-07-24,0.005485557719145495,0.0028636947242557387,0.009086688293691969,0.012607211711662902,0.004189862565032287,0.0019035835211160812,-0.0029456368297561264,0.0034669190524161397,-0.0027769357772252645,0.012937612029297663,0.00704771788449543,0.005032251759723438,-0.010670290444124264,-0.007428907706092502,0.004860242166184081,0.0033484571463253676,-0.0007907350505944599,0.004306516294822815,-0.0016301102921021382,0.0012844382241623542,0.005876123721864079,0.014655157003101271,0.005770640599574106,0.004103809703094763,0.032631747948817846,0.015081423583106046,0.012009266470290658,0.025757014931819144,0.007142718816130156,0.009812304646170666,0.0014163977244809889,0.003437429075214604,0.000687802442290053,0.00011957892289626848,0.0031361268509864093,0.0021030249209212926,-0.000550181459818222,0.0005373975192419778,-0.0009223527800492626,0.0015213628293895276,0.0003448354786839136,0.007601911171203568,0.009936081485614645,0.010411930314513151,-0.003432473672177694,-0.005066955079213953,0.0047003479174152485,0.005067538439205599,0.0,0.013596048771786995,-0.025982246790248298,-0.019836662708837993,0.010861666471581266
2018-07-25,0.012547849721130877,0.0021408749568267993,0.012766340733040504,0.008344325361609561,0.015211102464694148,0.00760021924183385,0.007341136429334094,0.002879209542165473,0.009900884880516436,0.007833921998738669,0.007193009154168317,0.00852274882670101,0.003655078873229245,0.0032430713656261823,0.006976100414138875,0.012384899628109292,0.013360608532196672,0.010082499594898264,0.006881323821177343,0.007879738067262831,0.007448615326066443,0.016249250213747235,0.007649290116844565,0.006471375360961762,0.014197252743287203,0.011522102861949879,0.007525435517339529,0.025110169501739277,0.008059550423953343,0.0014289519467891587,9.420417053673802e-05,-0.0015874961178766744,-0.0006873296952470964,-0.00035987768463474623,0.0013022687789188137,0.0018651104143916353,0.0002751159630611788,0.00017932367043127506,0.008954849876739779,0.0,0.005515334234738045,0.00685873676220905,0.013352111044956372,0.012544833802593525,0.014351264602113334,0.007950022274795243,0.014035074021298666,0.012885149692628994,0.005957420836103733,0.008325462960397711,-0.009108675625579599,-0.0031746152847532683,0.0007163487718129247
